;meta[language=ru]
;  id     |key(hex)|key(str)|text
2119454192|00000000||А-а-а!
2119454194|00000000||Не любишь серебро, да?
2119454196|00000000||Нехорошо.
2119454198|00000000||У тебя сегодня плохой день.
2119454200|00000000||Покончим с этим.
2119454202|00000000||Ты хоть раз с ведьмаком дрался?
2119454204|00000000||Скотина!
2119454206|00000000||Спокойно.
2119454208|00000000||Давай!
2119454210|00000000||Эй-эй.
2119454212|00000000||След… Ведёт сюда.
2119454214|00000000||Хм.. Магия. Это место силы.
2119454216|00000000||Кхе-кхе-кхе.
2119454218|00000000||Хм... Странно.
2119454220|00000000||Интересно.
2119454222|00000000||Ну, посмотрим...
2119454225|00000000||Dol gynvael en'leass dearme!
2119454227|00000000||Отправиться за наградой в дневное время.
2119454228|00000000||Вернуться к реданскому офицеру в дневное время.
2119454230|00000000||…и теперь вы знаете всё. Это если вкратце.
2119454232|00000000||Мне понадобится главный компонент бомбы.
2119454234|00000000||Учитывая, что вы рассказали, это, скорее всего, токсин грибного происхождения.
2119454236|00000000||Но пока мы разговариваем, его состояние ухудшается, ведьмак. Не могли бы вы принести мне несколько лечебных трав для простого антитоксина? А я пока вскипячу воду и осмотрю его.
2119454238|00000000||Их легко можно найти по всему госпиталю.
2119454240|00000000||Что это? Ему станет лучше?
2119454242|00000000||Не уверен. Травы смягчили эффект, но, боюсь, мне придётся прибегнуть к менее консервативной процедуре, чтобы спасти его.
2119454244|00000000||Делайте, что нужно.
2119454246|00000000||Звучит как будто вам что-то стало понятно.
2119454248|00000000||Что это за процедура?
2119454250|00000000||Скажите, что вы поняли?
2119454252|00000000||Универсальное противоядие, которое я только что применил, как и другие меры первой помощи, оказали лишь поверхностный эффект.
2119454254|00000000||Корень зла в том, что наш друг борется с сильным паралитическим ядом, который нарушает передачу нервных импульсов.
2119454256|00000000||Какую процедуру вы предлагаете?
2119454258|00000000||Я проведу интубацию трахеи. Его верхние дыхательные вот-вот закроются из-за спазма голосовых мышц, что приведёт к удушью.
2119454260|00000000||Чтобы предотвратить это, я вскрою его горло и вставлю небольшую трубку, и в случае, если у него будут судороги, воздух всё ещё сможет поступать ему в лёгкие.
2119454262|00000000||Откиньте голову пациента назад, чтобы обнажилась его шея. Это может занять некоторое время…
2119454264|00000000||Готово. Теперь у нас есть время.
2119454266|00000000||Мастер ведьмак, вы сказали мне об эльфах. Мы должны выследить их и выяснить, кто создал ту бомбу.
2119454268|00000000||Согласен. Где бы они ни были, там либо есть противоядие, либо есть что-то, что объяснит, как его сделать.
2119454270|00000000||Но я точно не смогу взять вас с собой. Я пойду, а вы позаботьтесь о моём друге.
2119454274|00000000||До встречи.
2119454276|00000000||Тогда проводите процедуру.
2119454278|00000000||Дайте мне её, скорее!
2119454280|00000000||Хорошо, теперь… растирайте их между ладонями, в течение трех ударов сердца в горячей воде и десяти - возле носа… Хм…
2119454282|00000000||Мне придётся провести опасную процедуру, чтобы выиграть нам время, Ульвбьорн.
2119454284|00000000||Где я?
2119454286|00000000||Мне нужно осмотреть окрестности.
2119454288|00000000||Здесь нет ничего интересного.
2119454290|00000000||Мне нужно идти дальше по этой долине.
2119454292|00000000||Эта замёрзшая река действительно скользкая.
2119454294|00000000||Интересные коньки.
2119454296|00000000||И... эти вещи чем-то пахнут.
2119454298|00000000||Этот запах менее интенсивный, но он напоминает мне запах тумана, парализовавшего ведьмака.
2119454300|00000000||Мне нужно идти на запах.
2119454302|00000000||Медвежий запах перекрывает запах грибов.
2119454304|00000000||Тупик. Но здесь должен быть проход.
2119454306|00000000||This wall is an illusion. I should be able to pass through it.
2119454308|00000000||Запах исходит отсюда...
2119454310|00000000||Светящиеся грибы? Кто-то выращивает их здесь.
2119454312|00000000||Она недооценивает ведьмачьи знаки. Аард поможет мне выбить эту дверь.
2119454314|00000000||Мне повезло, что Геральт уважаем среди эльфов.
2119454316|00000000||Последний шанс сдаться.
2119454318|00000000||Её погубила чрезмерная самоуверенность.
2119454320|00000000||Я собираюсь проведать этого реданского офицера.
2119454322|00000000||В конце концов, я заслужил эту награду.
2119454324|00000000||…и теперь вы знаете всё. Сокращал, как мог.
2119454326|00000000||У моего товарища есть шансы?
2119454328|00000000||Я не знаю. Увидим. Чтобы ответить точно, мне нужен главный компонент бомбы.
2119454330|00000000||Учитывая, что вы рассказали, это, скорее всего, токсин грибного происхождения.
2119454332|00000000||Но пока мы разговариваем, его состояние ухудшается, ведьмак. Не могли бы вы быстро принести мне несколько лечебных трав для простого антитоксина? Я вскипячу немного воды и осмотрю его.
2119454334|00000000||Их легко можно найти по всему госпиталю.
2119454336|00000000||Кажется, вы достаточно поправились.
2119454338|00000000||Если захотите найти ведьмака, который вас спас, то, как я понял, он отправился к реданскому офицеру, что дал вам заказ.
2119454340|00000000||Спасибо.
2119454341|00000000||Ульвбьорн
2119454342|00000000||Ульвбьорн, ведьмак из Школы Медведя, вызволил Геральта из передряги и отправился за помощью в Новиград.<br>
2119454343|00000000||Ему удалось заключить договор с пленившей его эльфийской чародейкой и получить от неё необходимый для противоядия ингредиент.<br>
2119454344|00000000||Ему удалось сбежать и убить пленившую его эльфийскую чародейку, а также найти необходимый для противоядия ингредиент.<br>
2119454345|00000000||Но глупец не стал соблюдать договор, заключённый с эльфийской чародейкой, и как только начал рассказывать о её планах, мгновенно загорелся на глазах у ошеломлённого реданского офицера.<br>
2119454346|00000000||Ульвбьорн лишь частично рассказал, что произошло.<br>Он забрал скудную награду, предложенную реданским офицером, и больше никогда не объявлялся.<br>
2119454347|00000000||Ульвбьорн рассказал о планах эльфийской чародейки Реданскому офицеру и был щедро за это вознаграждён.<br>Затем он ушёл и больше никогда не возвращался.<br>
2119454348|00000000||Эмилия
2119454349|00000000||Что ты сделала?<br>Я скрепила наше соглашение.
2119454350|00000000||Сначала он нашёл ингредиенты, необходимые для временной стабилизации состояния Геральта. Когда он продолжил расследование, то оказался в ловушке в эльфийской лаборатории.
2119454351|00000000||Ульвбьорн отправился за наградой от реданского офицера, который выдал Геральту контракт.
2119454353|00000000||Что ты сделала?
2119454355|00000000||Я скрепила наше соглашение. Не пытайся рассказать кому-либо, что ты здесь узнал.
2119454357|00000000||Очень хорошо, ты подписал соглашение.
2119454359|00000000||Как вы можете видеть, налицо повторяющиеся спазмы по всему телу. Его голосовые мышцы также сокращаются, поэтому придётся провести ему трахеостомию.
2119454361|00000000||В конце концов, у мышц тела не останется ресурсов, чтобы продолжать это, и они перестанут работать. Это касается и дыхательных мышц, таких как диафрагма и межрёберные мышцы.
2119454364|00000000||Что смертельно, даже для ведьмака.
2119454366|00000000||Почему вы говорите, что это опасно?
2119454368|00000000||Ну, во время разреза я могу повредить сосуды щитовидной железы, и он истечёт кровью. Или повредить возвратный нерв, и тогда он потеряет голос.
2119454370|00000000||Но, как говорил мой учитель фон Гратц, лучше быть немым, чем мёртвым.
2119454374|00000000||Твоё тело останется здесь навеки!
2119454375|00000000||Не могу дождаться, когда я смогу вскрыть твоё тело!
2119454376|00000000||Сдохни, ведьмак!
2119454377|00000000||Я использую твои останки в своих экспериментах!
2119454378|00000000||Я убью тебя, vatt'ghern!
2119454380|00000000||И ещё кое-что, пока ты не ушёл. Ты же знаешь, кто этот ведьмак?
2119454382|00000000||Конечно. Геральт из Ривии.
2119454384|00000000||Не знаю.
2119454386|00000000||Конечно. Это Геральт из Ривии.
2119454388|00000000||Хотя я из Школы Медведя, известный Белый Волк мне не чужой.
2119454390|00000000||Очень хорошо. Мне было любопытно, знаешь ли ты.
2119454392|00000000||Точно нет. Я полагаю, кто-то из Школы Волка?
2119454394|00000000||Это Геральт из Ривии, знаменитый Белый Волк.
2119454396|00000000||Может быть, он и знаменит, но не среди Школы Медведя.
2119454398|00000000||Однако я сделаю всё возможное, чтобы найти для него противоядие.
2119454399|6db5178b|item_desc_medic_herbs|Особые релаксирующие травы
2119454400|67cd6c85|item_name_medic_herbs|Кураре
2119454406|00000000||…и теперь вы знаете всё. Сокращал, как мог.
2119454408|00000000||У моего товарища есть шансы?
2119454410|00000000||Я не знаю. Увидим. Чтобы ответить точно, мне нужен главный компонент бомбы.
2119454412|00000000||Учитывая, что вы рассказали, это, скорее всего, токсин грибного происхождения.
2119454414|00000000||Но пока мы разговариваем, его состояние ухудшается, ведьмак. Не могли бы вы быстро принести мне несколько лечебных трав для простого антитоксина? Я вскипячу немного воды и осмотрю его.
2119454416|00000000||Их легко можно найти по всему госпиталю.
2119454418|00000000||Хорошо.
2119454420|00000000||Я рад тебя снова видеть, ведьмак. Надеюсь, ты узнал что-то новое? Организм Геральта на исходе…
2119454422|00000000||Да, я узнал кое-что. Но поклялся не говорить об этом. Вот одна доза антидота. Но она рассчитана на эльфа.
2119454424|00000000||Эльфы? И ты дал клятву? Как любопытно, ведьмак, я даже жалею, что не пошёл с тобой.
2119454426|00000000||Но довольно разговоров, я должен доработать противоядие, чтобы оно подошло ведьмаку.
2119454428|00000000||Да, это всё затеяли скоя'таэли. Ими руководила чародейка Эмилия, которая создавала смертельный яд из грибов.
2119454430|00000000||Я не уверен, что это правда, ведьмак. У тебя есть что-то в подтверждение твоей теории?
2119454432|00000000||Да, образец грибов, которые она выращивала в пещере, и её заметки.
2119454434|00000000||Хм... Почерк эльфийский, без сомнения.. Не думал, что они могут пойти на такое.
2119454436|00000000||Ты явно плохо знаешь скоя'таэлей.
2119454438|00000000||Довольно болтать, я должен сосредоточиться и синтезировать противоядие на основе образца.
2119454440|00000000||Мне нужны время и тишина, Ульвбьорн.
2119454442|00000000||Уже исчезаю.
2119454444|00000000||Антидот сработал! Мышечный тонус пришёл в норму. На короткое время он даже пришёл в сознание. Сейчас он просто спит.
2119454446|00000000||Впечатляющий результат. Это неизвестный яд. Как ты рассчитал пропорции?
2119454448|00000000||Сделал несколько сложных вычислений... Экстраполировал кое-какие данные... Провёл симуляцию процесса...
2119454450|00000000||Словом, все наугад?
2119454452|00000000||Угу. Кстати, он поблагодарил тебя за спасение и сказал, что награда за заказ теперь твоя.
2119454454|00000000||Сходи к реданскому офицеру на Храмовом острове.
2119454456|00000000||Так и сделаю. Если мы больше не встретимся, передай ему удачи на Пути. И спасибо тебе за помощь.
2119454463|00000000||Я не должен туда идти. Я должен разобраться с эльфами.
2119454465|00000000||Нет времени. Я должен проверить ведьмака. Возможно, он всё ещё жив.
2119454467|00000000||После потери создания в результате нападения эльфов Геральт был спасён ведьмаком из Школы Медведя.<br>После того, как предоставил новиградскому лекарю ингредиенты, необходимые для стабилизации состояния Геральта, ведьмак, назвавшийся Ульвбьорном, отправился выслеживать эльфов в надежде найти противоядие.<br>
2119454468|00000000||Наконец он нашёл портал, который привёл его в Синие горы, где ведьмак попал в плен к эльфийской чародейке.<br>Она проводила эксперименты, чтобы разработать оружие для скоя'таэлей.<br>
2119454469|00000000||Ульвбьорн заключил договор с чародейкой и получил от неё дозу противоядия, которую сразу же доставил лекарю в госпиталь в Новиграде.<br>
2119454470|00000000||Ульвбьорн смог сбежать, а затем одолел чародейку в бою.<br>Обыскав лабораторию, он отыскал главный ингредиент, необходимый для противоядия, который отнёс лекарю в Новиград.<br>
2119454471|00000000||Ведьмак чувствовал, что заслужил награду, положенную по контракту, и отправился к реданскому офицеру, пообещавшему её.<br>Но он не стал исполнять договор, заключённый с чародейкой. Как только он собрался раскрыть замыслы эльфов, он мгновенно загорелся и умер.<br>
2119454472|00000000||Ведьмак чувствовал, что заслужил награду, положенную по контракту, и отправился к реданскому офицеру, пообещавшему её.<br>После получения награды он ушёл, и больше его никто не видел.<br>
2119454475|00000000||У меня есть противоядие, но я не могу рассказать, откуда.
2119454477|00000000||Всё из-за скоя'таэлей с Синих гор.
2119454479|00000000||Бывай.
2119454481|00000000||Ведьмак?..
2119454483|00000000||Мне нужно увидеться с реданским офицером на Храмовом острове.
2119454485|00000000||Я не должен туда идти. Мне нужно увидеться с реданским офицером на Храмовом острове.
2119454487|00000000||И берегись стражи. Я полагаю, у тебя нет пропуска. Ты можешь попасть в неприятности.
2119454489|00000000||Снег, горы, эльфы… Кажется, это Синие горы.
2119454491|00000000||Снег, горы, эльфы… Кажется, это Синие горы.
2119454493|00000000||Снег, горы, эльфы… Кажется, это Синие горы.
2119454495|00000000||Какого чёрта происходит?
2119454496|00000000||Поговорить с медиком.
2119454497|00000000||Ульвбьорн
2119454498|00000000||Ульвбьорн, ведьмак из Школы Медведя, вызволил Геральта из передряги и отправился за помощью в Новиград.<br>
2119454499|00000000||Ему удалось заключить договор с пленившей его эльфийской чародейкой и получить от неё необходимый для противоядия ингредиент.<br>
2119454500|00000000||Ему удалось сбежать и убить пленившую его эльфийскую чародейку, а также найти необходимый для противоядия ингредиент.<br>
2119454501|00000000||Но глупец не стал соблюдать договор, заключённый с эльфийской чародейкой, и как только начал рассказывать о её планах, мгновенно загорелся на глазах у ошеломлённого реданского офицера.<br>
2119454502|00000000||Ульвбьорн лишь частично рассказал, что произошло.<br>Он забрал скудную награду, предложенную реданским офицером, и больше никогда не объявлялся.<br>
2119454503|00000000||Ульвбьорн рассказал о планах эльфийской чародейки Реданскому офицеру и был щедро за это вознаграждён.<br>Затем он ушёл и больше никогда не возвращался.<br>
2119454504|00000000||Сначала он нашёл ингредиенты, необходимые для временной стабилизации состояния Геральта. Когда он продолжил расследование, то оказался в ловушке в эльфийской лаборатории.
2119454505|00000000||Ульвбьорн отправился за наградой от реданского офицера, который выдал Геральту контракт.
2119454507|00000000||Будьте здоровы!
2119454509|00000000||Да?
2119454511|00000000||Ого, ведьмак. Тут для нас найдется работа...
2119454513|00000000||Ты кроишь, мы сшиваем.
2119454515|00000000||Поздравляю с победой на турнире, ведьмак.
2119454517|00000000||Осторожно!
2119454519|00000000||Ну как же так...
2119454521|00000000||Здравствуй. Тебе нужно что-нибудь вырезать?
2119454523|00000000||Иногда тело исцеляется самостоятельно. Тебе просто нужно дать ему время.
2119454525|00000000||Надеюсь, тебе не понадобятся швы. Я не спал две ночи…
2119454527|00000000||Мы связываем буйных пациентов!
2119454529|00000000||Ты, что, меня не видишь? У тебя же кошачьи глаза!
2119454531|00000000||Светящаяся радужка, необычный зрачок, два меча… Диагноз: ведьмак.
2119454532|81c17209|ngcl_skating_tutorial_text|Добро пожаловать в туториал по Конькам!<br>Нажмите <font color="#330099">[W]</font> или <font color="#003300">[Forward]</font>: Движение<br>Нажмите <font color="#330099">[Left Mouse Button]</font> или <font color="#003300">[SQUARE]</font>: Атака<br>Удерживайте <font color="#330099">[Shift]</font> или <font color="#003300">[CROSS]</font> в движении: Спринт<br>Удерживайте <font color="#330099">[Control + W]</font> или <font color="#003300">[TRIANGLE + Forward]</font>: Скольжение<br>Удерживайте <font color="#330099">[Control + A/D]</font> или <font color="#003300">[TRIANGLE + Left/Right]</font>: Дрифт<br>Удерживайте <font color="#330099">[Control + S]</font> или <font color="#003300">[TRIANGLE + Back]</font>: Остановиться<br>Нажмите <font color="#330099">[Alt]</font> или <font color="#003300">[RightTrigger]</font>: Ускориться<br>Нажмите <font color="#330099">[E]</font> или <font color="#003300">[CROSS]</font>: Перезагрузка катания<br>
2119454272|00000000||Я ожидал, что вы так скажете. В любом случае, это была лишь мимолетная мысль. До свидания, ведьмак. Надеюсь, что увижу вас снова.
